3377699720880705;"16510";523935.000;1847233.000;"BLAGNAC";"Raymondis";"";"RAYMONDIS"
3377699720880706;"16520";523817.000;1847465.000;"BLAGNAC";"Servanty";"";"SERVANTY"
3377699720880707;"16521";523668.000;1847456.000;"BLAGNAC";"Servanty";"";"SERVANTY"
3377699722770347;"60070";523742.5000000;1847460.5000000;"BLAGNAC";"Servanty";"Tram";"SERVANTY"
3377699722770348;"60071";523742.5000000;1847460.5000000;"BLAGNAC";"Servanty";"Tram";"SERVANTY"
3377699720880708;"16600";522986.000;1848992.000;"BLAGNAC";"Ritouret";"dir.Brassens";"BLAGNAC RITOURET"
3377699720880709;"16601";522972.000;1848989.000;"BLAGNAC";"Ritouret";"dir.sud";"BLAGNAC RITOURET"
3377699720917133;"16481";522860.000;1849035.000;"BLAGNAC";"Ritouret";"terminus 17";"RITOURET"
3377699720880710;"100";524081.000;1846774.000;"TOULOUSE";"Ancely";"";"ANCELY"
3377699720880711;"101";524078.000;1846744.000;"TOULOUSE";"Ancely";"";"ANCELY"
3377699720880712;"103";524040.000;1846631.000;"TOULOUSE";"Ancely";"";"ANCELY"
3377699720880713;"102";524057.000;1846787.000;"TOULOUSE";"Ancely";"";"ANCELY"
3377699722770344;"60060";524064.0000000;1846734.0000000;"TOULOUSE";"Ancely";"Objet";"ANCELY"
3377699722770345;"60061";524064.0000000;1846734.0000000;"TOULOUSE";"Ancely";"Objet";"ANCELY"
3377699720880714;"16581";523350.000;1848607.000;"BLAGNAC";"Odyssud";"";"ODYSSUD"
3377699720880715;"16580";523379.000;1848608.000;"BLAGNAC";"Odyssud";"";"ODYSSUD"
3377699720880716;"16590";523075.000;1848743.000;"BLAGNAC";"Muriers";"";"MURIERS"
3377699720880717;"16591";523040.000;1848747.000;"BLAGNAC";"Muriers";"";"MURIERS"
3377699722354883;"16592";523149.000;1848686.000;"BLAGNAC";"Muriers";"Objet";"MURIERS"
3377699722354884;"16593";523167.000;1848671.000;"BLAGNAC";"Muriers";"Objet";"MURIERS"
3377699720880718;"27601";524095.000;1848696.000;"BLAGNAC";"Cantayre";"";"BLAGNAC CANTAYRE"
3377699720880719;"16691";524037.000;1848607.000;"BLAGNAC";"Mairie";"";"MAIRIE BLAGNAC"
3377699720880720;"16690";524079.000;1848588.000;"BLAGNAC";"Mairie";"";"MAIRIE BLAGNAC"
3377699720880721;"16800";522993.000;1850035.000;"BLAGNAC";"Riou";"";"RIOU"
3377699720880722;"16801";522920.000;1850141.000;"BLAGNAC";"Riou";"";"RIOU"
3377699720880723;"16791";523192.000;1849658.000;"BLAGNAC";"Renoir";"";"RENOIR"
3377699720880724;"16790";523192.000;1849658.000;"BLAGNAC";"Renoir";"";"RENOIR"
3377699720880725;"16631";522597.000;1849634.000;"BLAGNAC";"Grand Noble";"";"GRAND NOBLE"
3377699720880726;"16630";522591.000;1849654.000;"BLAGNAC";"Grand Noble";"";"GRAND NOBLE"
3377699722770354;"60130";522594.0000000;1849644.0000000;"BLAGNAC";"Grand Noble";"Objet";"GRAND NOBLE"
3377699722770355;"60131";522594.0000000;1849644.0000000;"BLAGNAC";"Grand Noble";"Objet";"GRAND NOBLE"
3377699720880727;"1421";527109.000;1845824.000;"TOULOUSE";"Compans Caffarelli";"";"CITE ADMINISTRATIVE"
3377699720880728;"1420";527251.000;1845851.000;"TOULOUSE";"Compans Caffarelli";"";"CITE ADMINISTRATIVE"
3377699721902063;"2560";527112.000;1845819.000;"TOULOUSE";"Compans Caffarelli";"Objet";"COMPANS CAFFARELLI"
3377699721902064;"2561";527090.000;1845757.000;"TOULOUSE";"Compans Caffarelli";"Objet";"COMPANS CAFARELLI"
3377699721902065;"2563";527159.000;1845818.000;"TOULOUSE";"Compans Caffarelli";"Objet";"COMPANS CAFFARELLI"
3377699721902066;"80130";527191.000;1845892.000;"TOULOUSE";"Compans Caffarelli";"Métro ligne B dir.Borderouge";"COMPANS CAFFARELLI"
3377699721902067;"80131";527191.000;1845892.000;"TOULOUSE";"Compans Caffarelli";"Métro ligne B dir.Ramonville";"COMPANS CAFFARELLI"
3377699720880730;"2390";530247.000;1840606.000;"TOULOUSE";"Campus Canal";"";"CAMPUS CANAL"
3377699720880731;"2391";530238.000;1840593.000;"TOULOUSE";"Campus Canal";"";"CAMPUS CANAL"
3377699720880732;"3171";531007.000;1841701.000;"TOULOUSE";"Gonin";"";"GONIN"
3377699720880733;"3170";531023.000;1841649.000;"TOULOUSE";"Gonin";"";"GONIN"
3377699720888603;"3173";531022.000;1841668.000;"TOULOUSE";"Gonin";"";"GONIN"
3377699721025316;"";531017.3333333;1841672.6666667;"TOULOUSE";"Gonin";"Jonction";""
3377699720880734;"5471";528654.000;1844666.000;"TOULOUSE";"Place Dupuy";"(dir. Ville)";"PLACE DUPUY"
3377699720880735;"5470";528728.000;1844527.000;"TOULOUSE";"Place Dupuy";"(dir. Banlieue 14 16)";"PLACE DUPUY"
3377699720880736;"5472";528773.000;1844518.000;"TOULOUSE";"Place Dupuy";"(22 dir Gonin)";"PLACE DUPUY"
3377699720880741;"1401";523962.000;1845456.000;"TOULOUSE";"CHR Purpan";"";"PURPAN"
3377699720880742;"0";524620.000;1815608.000;"LAGRACE-DIEU";"Berny";"";""
3377699720880743;"0";526205.000;1815018.000;"PUYDANIEL";"La Cave";"";""
3377699720880744;"0";526702.000;1813937.000;"MAURESSAC";"L'Orme";"";""
3377699720880745;"0";528181.000;1812701.000;"GRAZAC";"Rabet";"";""
3377699720880746;"0";529058.000;1811245.000;"CAUJAC";"Ecoles";"";""
3377699720880749;"";523344.6666667;1836682.0000000;"PORTET-SUR-GARONNE";"Gare Saint Simon";"SNCF 1 dir.Foix/Montrejeau";""
3377699720880750;"";523344.6666667;1836682.0000000;"PORTET-SUR-GARONNE";"Gare Saint Simon";"SNCF 2 dir.Toulouse";""
3377699720880751;"11203";523318.000;1836658.000;"PORTET-SUR-GARONNE";"Gare Saint Simon";"Bus dir.Portet";"GARE DE PORTET"
3377699720880752;"11201";523348.000;1836698.000;"PORTET-SUR-GARONNE";"Gare Saint Simon";"Bus dir.Basso Cambo";"PORTET GARE SNCF"
3377699722238872;"11200";523368.000;1836690.000;"PORTET-SUR-GARONNE";"Gare Saint Simon";"Taxi bus Saubens";"GARE DE PORTET"
3377699720880755;"0";528347.000;1807113.000;"GAILLAC-TOULZA";"Centre";"";""
3377699720880757;"10165";530761.000;1850949.000;"L'UNION";"Centre commercial";"";"CTRE CIAL L'UNION"
3377699720880758;"10163";530762.000;1850918.000;"L'UNION";"Centre commercial";"";"CTRE CIAL L'UNION"
3377699720880759;"10160";530799.000;1850903.000;"L'UNION";"Centre commercial";"";"CTRE CIAL L'UNION"
