lat,long,ele,time  
43.56727701666667,1.471770400000000,181.1,2010-01-07T08:16:51Z
43.56713610000000,1.471776883333333,181.1,2010-01-07T08:16:53Z
43.56675525000001,1.471787183333333,181.2,2010-01-07T08:16:55Z
43.56660533333334,1.471787166666667,181.3,2010-01-07T08:17:00Z
43.56642855000000,1.471798650000000,181.4,2010-01-07T08:17:02Z
43.56623370000001,1.471807983333333,181.5,2010-01-07T08:17:05Z
43.56597538333334,1.471834066666667,181.6,2010-01-07T08:17:08Z
43.56582466666666,1.471836983333333,181.6,2010-01-07T08:17:11Z
43.56565868333334,1.471777016666667,181.7,2010-01-07T08:17:13Z
43.56551576666667,1.471718766666666,181.7,2010-01-07T08:17:15Z
43.56536320000000,1.471689933333334,181.8,2010-01-07T08:17:17Z
43.56522793333334,1.471700583333333,181.8,2010-01-07T08:17:19Z
43.56494416666666,1.471688016666666,181.9,2010-01-07T08:17:21Z
43.56467736666666,1.471667883333333,182.1,2010-01-07T08:17:27Z
43.56452683333333,1.471655600000000,182.1,2010-01-07T08:17:29Z
43.56428878333333,1.471654650000000,182.2,2010-01-07T08:17:33Z
43.56408158333333,1.471685116666667,182.3,2010-01-07T08:17:37Z
43.56386429999999,1.471788566666667,182.4,2010-01-07T08:17:40Z
43.56370761666667,1.471875933333333,182.5,2010-01-07T08:17:42Z
43.56337683333333,1.472090050000000,182.5,2010-01-07T08:17:44Z
43.56316566666666,1.472234916666667,182.7,2010-01-07T08:17:49Z
43.56301703333333,1.472356200000000,182.7,2010-01-07T08:17:52Z
43.56290786666667,1.472481333333334,182.8,2010-01-07T08:17:54Z
43.56277830000001,1.472661400000000,182.8,2010-01-07T08:17:56Z
43.56267645000000,1.472820516666667,182.9,2010-01-07T08:17:58Z
43.56258053333332,1.472971100000000,183.0,2010-01-07T08:18:01Z
43.56248230000000,1.473117483333333,183.0,2010-01-07T08:18:03Z
43.56237658333333,1.473265400000000,183.1,2010-01-07T08:18:05Z
43.56227000000001,1.473409033333333,183.1,2010-01-07T08:18:07Z
43.56215125000000,1.473572266666666,183.2,2010-01-07T08:18:10Z
43.56205453333333,1.473704516666667,183.3,2010-01-07T08:18:12Z
43.56195254999999,1.473841883333333,183.3,2010-01-07T08:18:14Z
43.56185288333332,1.473972850000000,183.4,2010-01-07T08:18:16Z
43.56173988333333,1.474126633333333,183.4,2010-01-07T08:18:18Z
43.56163521666667,1.474258333333333,183.5,2010-01-07T08:18:20Z
43.56153140000000,1.474393133333333,183.5,2010-01-07T08:18:23Z
43.56143300000000,1.474532916666667,183.6,2010-01-07T08:18:25Z
43.56132658333333,1.474669416666667,183.7,2010-01-07T08:18:27Z
43.56122430000001,1.474804416666667,183.7,2010-01-07T08:18:29Z
43.56112500000000,1.474934700000000,183.8,2010-01-07T08:18:31Z
43.56102298333334,1.475065300000000,183.8,2010-01-07T08:18:33Z
43.56091668333334,1.475195450000000,183.9,2010-01-07T08:18:36Z
43.56080881666667,1.475324750000000,183.9,2010-01-07T08:18:38Z
43.56069630000000,1.475461283333334,184.0,2010-01-07T08:18:40Z
43.56057418333334,1.475601350000000,184.1,2010-01-07T08:18:42Z
43.56045829999999,1.475733250000000,184.1,2010-01-07T08:18:44Z
43.56035104999999,1.475852816666666,184.2,2010-01-07T08:18:46Z
43.56014701666666,1.476093716666667,184.3,2010-01-07T08:18:51Z
43.56003878333333,1.476212650000000,184.4,2010-01-07T08:18:54Z
43.55991688333334,1.476354016666667,184.4,2010-01-07T08:18:56Z
43.55981261666668,1.476482033333333,184.5,2010-01-07T08:18:58Z
43.55970173333333,1.476624216666667,184.5,2010-01-07T08:19:00Z
43.55948520000000,1.476902183333333,184.7,2010-01-07T08:19:05Z
43.55938353333332,1.477040883333333,184.7,2010-01-07T08:19:06Z
43.55929623333333,1.477296883333333,184.8,2010-01-07T08:19:09Z
43.55914426666666,1.477590700000000,184.9,2010-01-07T08:19:13Z
43.55903166666668,1.477771983333333,185.0,2010-01-07T08:19:15Z
43.55888831666666,1.477918350000000,185.0,2010-01-07T08:19:17Z
43.55876741666666,1.478046550000000,185.1,2010-01-07T08:19:19Z
43.55864496666666,1.478183666666667,185.1,2010-01-07T08:19:22Z
43.55851883333333,1.478316866666667,185.2,2010-01-07T08:19:26Z
43.55841618333334,1.478483083333334,185.3,2010-01-07T08:19:29Z
43.55830883333334,1.478658566666667,185.4,2010-01-07T08:19:32Z
43.55820659999999,1.478805666666667,185.5,2010-01-07T08:19:35Z
43.55809426666666,1.478957200000000,185.5,2010-01-07T08:19:37Z
43.55788501666667,1.479210783333333,185.6,2010-01-07T08:19:41Z
43.55760165000000,1.479484366666666,185.7,2010-01-07T08:19:43Z
43.55735656666667,1.479702533333333,185.8,2010-01-07T08:19:48Z
43.55720858333334,1.479822550000000,185.9,2010-01-07T08:19:50Z
43.55704528333334,1.479946666666667,185.9,2010-01-07T08:19:52Z
43.55689290000000,1.480065433333333,186.0,2010-01-07T08:19:55Z
43.55672894999999,1.480194266666667,186.1,2010-01-07T08:19:57Z
43.55658570000001,1.480305566666666,186.1,2010-01-07T08:19:59Z
43.55644508333334,1.480420783333333,186.2,2010-01-07T08:20:02Z
43.55629263333334,1.480537066666667,186.3,2010-01-07T08:20:05Z
43.55613416666667,1.480657116666667,186.3,2010-01-07T08:20:07Z
43.55595173333332,1.480789583333333,186.4,2010-01-07T08:20:09Z
43.55577556666668,1.480839633333333,186.4,2010-01-07T08:20:11Z
43.55551203333333,1.480892700000000,186.5,2010-01-07T08:20:13Z
43.55535530000000,1.480944300000000,186.6,2010-01-07T08:20:16Z
43.55517298333332,1.481023633333333,186.6,2010-01-07T08:20:19Z
43.55499603333332,1.481104050000000,186.7,2010-01-07T08:20:21Z
43.55484791666666,1.481174000000000,186.7,2010-01-07T08:20:22Z
43.55469521666667,1.481231183333333,186.8,2010-01-07T08:20:24Z
43.55455583333334,1.481255366666667,186.8,2010-01-07T08:20:26Z
43.55438905000000,1.481254666666667,186.9,2010-01-07T08:20:29Z
43.55422210000000,1.481246083333333,187.0,2010-01-07T08:20:31Z
43.55403849999999,1.481248050000000,187.0,2010-01-07T08:20:34Z
43.55389745000000,1.481251350000000,187.0,2010-01-07T08:20:37Z
43.55375930000000,1.481252616666667,187.0,2010-01-07T08:20:39Z
43.55361044999999,1.481262316666667,187.0,2010-01-07T08:20:41Z
43.55343430000000,1.481291966666667,187.0,2010-01-07T08:20:44Z
43.55325900000000,1.481331266666667,187.0,2010-01-07T08:20:46Z
43.55310596666666,1.481364283333333,187.0,2010-01-07T08:20:48Z
43.55296010000001,1.481387150000000,187.0,2010-01-07T08:20:51Z
43.55269225000001,1.481453766666667,187.0,2010-01-07T08:20:55Z
43.55240058333334,1.481545016666666,187.0,2010-01-07T08:20:57Z
43.55224800000000,1.481609033333334,187.0,2010-01-07T08:21:01Z
43.55211433333334,1.481693600000000,187.0,2010-01-07T08:21:03Z
43.55197791666667,1.481759200000000,187.0,2010-01-07T08:21:06Z
43.55167974999999,1.481848183333333,187.0,2010-01-07T08:21:08Z
43.55154620000000,1.481894850000000,187.0,2010-01-07T08:21:12Z
43.55131951666667,1.481970916666666,187.0,2010-01-07T08:21:15Z
43.55108426666667,1.482109500000000,187.0,2010-01-07T08:21:17Z
43.55096335000000,1.482194633333334,187.0,2010-01-07T08:21:20Z
43.55081583333335,1.482293183333333,187.0,2010-01-07T08:21:23Z
43.55066265000001,1.482399400000000,187.0,2010-01-07T08:21:25Z
43.55039845000000,1.482627366666667,187.0,2010-01-07T08:21:28Z
43.55027523333333,1.482757933333333,187.0,2010-01-07T08:21:32Z
43.55015961666667,1.482884800000000,187.0,2010-01-07T08:21:34Z
43.54999206666667,1.483040133333333,187.0,2010-01-07T08:21:36Z
43.54987565000000,1.483138616666666,187.0,2010-01-07T08:21:40Z
43.54974656666666,1.483268033333333,187.0,2010-01-07T08:21:43Z
43.54961953333333,1.483776950000000,187.0,2010-01-07T08:21:46Z
43.54965960000000,1.483998900000000,187.0,2010-01-07T08:21:51Z
43.54967736666667,1.484508633333333,187.0,2010-01-07T08:21:54Z
43.54958956666666,1.484690516666667,187.0,2010-01-07T08:21:59Z
43.54947170000001,1.484817816666666,187.0,2010-01-07T08:22:02Z
43.54934485000000,1.484917183333333,187.0,2010-01-07T08:22:04Z
43.54922170000000,1.485006416666667,187.0,2010-01-07T08:22:07Z
43.54909278333333,1.485091300000000,187.0,2010-01-07T08:22:09Z
43.54901800000000,1.485292066666667,187.0,2010-01-07T08:22:13Z
43.54905898333333,1.485479566666666,187.0,2010-01-07T08:22:16Z
43.54920813333333,1.485726283333333,187.0,2010-01-07T08:22:20Z
43.54931448333333,1.485846583333333,187.0,2010-01-07T08:22:23Z
43.54943658333333,1.486013200000000,187.0,2010-01-07T08:22:25Z
43.54955006666668,1.486138616666667,187.0,2010-01-07T08:22:27Z
43.57866141666666,1.465625266666667,183.6,2010-01-07T08:13:33Z
43.57851691666666,1.465684083333333,183.3,2010-01-07T08:13:35Z
43.57836955000000,1.465730783333334,183.0,2010-01-07T08:13:37Z
43.57822599999999,1.465756533333333,182.7,2010-01-07T08:13:39Z
43.57793976666667,1.465793500000000,182.4,2010-01-07T08:13:41Z
43.57778778333333,1.465813250000000,181.8,2010-01-07T08:13:45Z
43.57763821666667,1.465815600000000,181.5,2010-01-07T08:13:47Z
43.57749285000000,1.465820616666667,181.2,2010-01-07T08:13:49Z
43.57732306666666,1.465828166666667,180.8,2010-01-07T08:13:52Z
43.57715643333333,1.465832216666667,180.4,2010-01-07T08:13:55Z
43.57701561666666,1.465840350000000,180.1,2010-01-07T08:13:57Z
43.57687948333334,1.465852716666667,179.8,2010-01-07T08:13:59Z
43.57673713333334,1.465874333333334,179.5,2010-01-07T08:14:01Z
43.57657723333333,1.465907850000000,179.1,2010-01-07T08:14:04Z
43.57629578333334,1.466051133333333,178.7,2010-01-07T08:14:06Z
43.57614611666666,1.466112566666667,178.1,2010-01-07T08:14:10Z
43.57601993333333,1.466184266666667,177.7,2010-01-07T08:14:13Z
43.57587610000001,1.466322633333333,177.4,2010-01-07T08:14:16Z
43.57576981666666,1.466453716666667,177.0,2010-01-07T08:14:18Z
43.57564421666667,1.466620000000000,177.1,2010-01-07T08:14:20Z
43.57554563333333,1.466773066666667,177.1,2010-01-07T08:14:22Z
43.57543906666667,1.466986833333333,177.2,2010-01-07T08:14:25Z
43.57531400000000,1.467290166666667,177.2,2010-01-07T08:14:26Z
43.57522336666666,1.467500866666666,177.3,2010-01-07T08:14:30Z
43.57515470000000,1.467662150000000,177.3,2010-01-07T08:14:31Z
43.57501426666666,1.467979766666667,177.4,2010-01-07T08:14:33Z
43.57492183333334,1.468169500000000,177.5,2010-01-07T08:14:37Z
43.57482106666666,1.468348416666667,177.6,2010-01-07T08:14:40Z
43.57473283333334,1.468503883333333,177.6,2010-01-07T08:14:42Z
43.57464301666667,1.468674116666667,177.7,2010-01-07T08:14:44Z
43.57456498333333,1.468830200000000,177.8,2010-01-07T08:14:46Z
43.57447346666666,1.468980333333333,177.8,2010-01-07T08:14:48Z
43.57436663333333,1.469123216666667,177.9,2010-01-07T08:14:50Z
43.57425421666667,1.469251150000000,177.9,2010-01-07T08:14:53Z
43.57413426666667,1.469364416666667,178.0,2010-01-07T08:14:54Z
43.57399573333333,1.469446483333333,178.0,2010-01-07T08:14:56Z
43.58522896666667,1.453207100000000,194.4,2010-01-07T08:10:22Z
43.58509413333334,1.453319433333333,194.3,2010-01-07T08:10:24Z
43.58477421666667,1.453518650000000,194.1,2010-01-07T08:10:28Z
43.58464479999999,1.453692900000000,193.8,2010-01-07T08:10:36Z
43.58461080000000,1.453919783333333,193.6,2010-01-07T08:10:39Z
43.58460036666667,1.454089916666667,193.5,2010-01-07T08:10:41Z
43.58463176666667,1.454120566666667,193.5,2010-01-07T08:10:41Z
43.58458848333333,1.454283933333333,193.4,2010-01-07T08:10:43Z
