Family Chain ID,Family Brand Name,Description,Chain Name ,Chain ID
10091,VOLKS- UND RAIFFEISENBANKEN,ATM,VB NORDOBERPFALZ,5739
10091,VOLKS- UND RAIFFEISENBANKEN,ATM,VB NORDSCHWARZWALD,5740
10091,VOLKS- UND RAIFFEISENBANKEN,ATM,VB OSTERBURG-LÜCHOW-DANNENBERG,5609
10091,VOLKS- UND RAIFFEISENBANKEN,ATM,VB OSTLIPPE,5741
10091,VOLKS- UND RAIFFEISENBANKEN,ATM,VB PFORZHEIM,5524
10091,VOLKS- UND RAIFFEISENBANKEN,ATM,VB RB EICHSTÄTT,5742
10091,VOLKS- UND RAIFFEISENBANKEN,ATM,VB REISTE-ESLOHE,5743
10091,VOLKS- UND RAIFFEISENBANKEN,ATM,VB RHEIN-LAHN,5525
10091,VOLKS- UND RAIFFEISENBANKEN,ATM,VB RIESA,5744
10091,VOLKS- UND RAIFFEISENBANKEN,ATM,VB RION LEONBERG,5745
10091,VOLKS- UND RAIFFEISENBANKEN,ATM,VB ROTTWEIL,5526
10091,VOLKS- UND RAIFFEISENBANKEN,ATM,VB SAALETAL,5527
10091,VOLKS- UND RAIFFEISENBANKEN,ATM,VB SAARLOUIS,5746
10091,VOLKS- UND RAIFFEISENBANKEN,ATM,VB SAAR-WEST,5747
10091,VOLKS- UND RAIFFEISENBANKEN,ATM,VB SCHMALLENBERG,5748
10091,VOLKS- UND RAIFFEISENBANKEN,ATM,VB SCHWÄBISCH GMÜND,5749
10091,VOLKS- UND RAIFFEISENBANKEN,ATM,VB SULMTAL,5750
10091,VOLKS- UND RAIFFEISENBANKEN,ATM,VB TÜBINGEN,5751
10091,VOLKS- UND RAIFFEISENBANKEN,ATM,VB UND RB EISENACH,5752
10091,VOLKS- UND RAIFFEISENBANKEN,ATM,VB UNTERE SAAR,5753
10091,VOLKS- UND RAIFFEISENBANKEN,ATM,VB WILFERDINGEN-KELTERN,5754
10091,VOLKS- UND RAIFFEISENBANKEN,ATM,VB WORMS-WONNEGAU,5755
10091,VOLKS- UND RAIFFEISENBANKEN,ATM,VB-RB DEGGINGEN,5756
10091,VOLKS- UND RAIFFEISENBANKEN,ATM,VB-RB DINGOLFING,5757
10091,VOLKS- UND RAIFFEISENBANKEN,ATM,VB-RB MEISSEN GROSSENHAIN,5758
10091,VOLKS- UND RAIFFEISENBANKEN,ATM,VB-RB RIEDLINGEN,5528
10091,VOLKS- UND RAIFFEISENBANKEN,ATM,VER. VB REGIONALVERBAND SAARBRÜCKEN,5759
10091,VOLKS- UND RAIFFEISENBANKEN,ATM,VEREINIGTE RB BURGSTÄDT,5760
10091,VOLKS- UND RAIFFEISENBANKEN,ATM,VEREINIGTE VOLKSBANK,5529
10091,VOLKS- UND RAIFFEISENBANKEN,ATM,VEREINIGTE VOLKSBANK LIMBURG,5761
10091,VOLKS- UND RAIFFEISENBANKEN,ATM,VEREINIGTE VOLKSBANK MAINGAU,5530
10091,VOLKS- UND RAIFFEISENBANKEN,ATM,VEREINIGTE VOLKSBANK RAIFFEISENBANK,5531
10091,VOLKS- UND RAIFFEISENBANKEN,ATM,VOLKSBANK,1170
10091,VOLKS- UND RAIFFEISENBANKEN,ATM,VOLKSBANK ACHERN,5762
10091,VOLKS- UND RAIFFEISENBANKEN,ATM,VOLKSBANK ALLGÄU-WEST,5763
10091,VOLKS- UND RAIFFEISENBANKEN,ATM,VOLKSBANK ALZEY,5532
10091,VOLKS- UND RAIFFEISENBANKEN,ATM,VOLKSBANK AN DER NIERS,5533
10091,VOLKS- UND RAIFFEISENBANKEN,ATM,VOLKSBANK BAD OEYNHAUSEN-HERFORD,5534
10091,VOLKS- UND RAIFFEISENBANKEN,ATM,VOLKSBANK BAD SALZUFLEN,5764
10091,VOLKS- UND RAIFFEISENBANKEN,ATM,VOLKSBANK BALINGEN,5765
10091,VOLKS- UND RAIFFEISENBANKEN,ATM,VOLKSBANK BECKUM,5766
10091,VOLKS- UND RAIFFEISENBANKEN,ATM,VOLKSBANK BIGGE-LENNE,5767
10091,VOLKS- UND RAIFFEISENBANKEN,ATM,VOLKSBANK BOCHUM WITTEN,5535
10091,VOLKS- UND RAIFFEISENBANKEN,ATM,VOLKSBANK BONN RHEIN-SIEG,5768
10091,VOLKS- UND RAIFFEISENBANKEN,ATM,VOLKSBANK BÖRDE-BERNBURG,5769
10091,VOLKS- UND RAIFFEISENBANKEN,ATM,VOLKSBANK BRACKENHEIM-GÜGLINGEN,5770
10091,VOLKS- UND RAIFFEISENBANKEN,ATM,VOLKSBANK BRAUNSCHWEIG WOLFSBURG,5771
10091,VOLKS- UND RAIFFEISENBANKEN,ATM,VOLKSBANK BREISGAU NORD,5536
10091,VOLKS- UND RAIFFEISENBANKEN,ATM,VOLKSBANK BREMEN-NORD,5772
10091,VOLKS- UND RAIFFEISENBANKEN,ATM,VOLKSBANK BREMERHAVEN-CUXLAND,5537
10091,VOLKS- UND RAIFFEISENBANKEN,ATM,VOLKSBANK BRENZTAL,5773
10091,VOLKS- UND RAIFFEISENBANKEN,ATM,VOLKSBANK BRILON,5774
10091,VOLKS- UND RAIFFEISENBANKEN,ATM,VOLKSBANK BRUCHSAL-BRETTEN,5538
10091,VOLKS- UND RAIFFEISENBANKEN,ATM,VOLKSBANK BRUHRAIN-KRAICH-HARDT,5775
10091,VOLKS- UND RAIFFEISENBANKEN,ATM,VOLKSBANK BÜHL,5539
10091,VOLKS- UND RAIFFEISENBANKEN,ATM,VOLKSBANK DESSAU-ANHALT,5776
10091,VOLKS- UND RAIFFEISENBANKEN,ATM,VOLKSBANK DILLINGEN,5777
10091,VOLKS- UND RAIFFEISENBANKEN,ATM,VOLKSBANK DONAU-NECKAR,5540
10091,VOLKS- UND RAIFFEISENBANKEN,ATM,VOLKSBANK DORNSTETTEN,5778
10091,VOLKS- UND RAIFFEISENBANKEN,ATM,VOLKSBANK DREIEICH,5779
10091,VOLKS- UND RAIFFEISENBANKEN,ATM,VOLKSBANK DREILÄNDERECK,5780
10091,VOLKS- UND RAIFFEISENBANKEN,ATM,VOLKSBANK DÜREN,5781
10091,VOLKS- UND RAIFFEISENBANKEN,ATM,VOLKSBANK DÜSSELDORF NEUSS,5541
10091,VOLKS- UND RAIFFEISENBANKEN,ATM,VOLKSBANK EBINGEN,5542
10091,VOLKS- UND RAIFFEISENBANKEN,ATM,VOLKSBANK EICHSFELD-NORTHEIM,5543
10091,VOLKS- UND RAIFFEISENBANKEN,ATM,VOLKSBANK EIFEL MITTE,5782
10091,VOLKS- UND RAIFFEISENBANKEN,ATM,VOLKSBANK EINBECK,5783
10091,VOLKS- UND RAIFFEISENBANKEN,ATM,VOLKSBANK ELMSHORN,5784
10091,VOLKS- UND RAIFFEISENBANKEN,ATM,VOLKSBANK ELSTERLAND,5785
10091,VOLKS- UND RAIFFEISENBANKEN,ATM,VOLKSBANK EMMERICH-REES,5786
10091,VOLKS- UND RAIFFEISENBANKEN,ATM,VOLKSBANK ERFT,5787
10091,VOLKS- UND RAIFFEISENBANKEN,ATM,VOLKSBANK ESSLINGEN,5544
10091,VOLKS- UND RAIFFEISENBANKEN,ATM,VOLKSBANK EUSKIRCHEN,5788
10091,VOLKS- UND RAIFFEISENBANKEN,ATM,VOLKSBANK EUTIN RAIFFEISENBANK,5789
10091,VOLKS- UND RAIFFEISENBANKEN,ATM,VOLKSBANK FORCHHEIM,5545
10091,VOLKS- UND RAIFFEISENBANKEN,ATM,VOLKSBANK FRANKEN,5546
10091,VOLKS- UND RAIFFEISENBANKEN,ATM,VOLKSBANK GEEST,5790
10091,VOLKS- UND RAIFFEISENBANKEN,ATM,VOLKSBANK GMHÜTTE-HAGEN-BISSENDORF,5791
10091,VOLKS- UND RAIFFEISENBANKEN,ATM,VOLKSBANK GÖPPINGEN,4699
10091,VOLKS- UND RAIFFEISENBANKEN,ATM,VOLKSBANK GÖTTINGEN,5547
10091,VOLKS- UND RAIFFEISENBANKEN,ATM,VOLKSBANK GRAFSCHAFT HOYA,5792
10091,VOLKS- UND RAIFFEISENBANKEN,ATM,VOLKSBANK GÜTERSLOH,5548
10091,VOLKS- UND RAIFFEISENBANKEN,ATM,VOLKSBANK HALLE (SAALE),5549
10091,VOLKS- UND RAIFFEISENBANKEN,ATM,VOLKSBANK HAMELN-STADTHAGEN,5550
10091,VOLKS- UND RAIFFEISENBANKEN,ATM,VOLKSBANK HAMM,5793
10091,VOLKS- UND RAIFFEISENBANKEN,ATM,VOLKSBANK HEGAU,5794
10091,VOLKS- UND RAIFFEISENBANKEN,ATM,VOLKSBANK HEILBRONN,4857
10091,VOLKS- UND RAIFFEISENBANKEN,ATM,VOLKSBANK HELLWEG,5795
10091,VOLKS- UND RAIFFEISENBANKEN,ATM,VOLKSBANK HELMSTEDT,5796
10091,VOLKS- UND RAIFFEISENBANKEN,ATM,VOLKSBANK HILDESHEIM,5797
10091,VOLKS- UND RAIFFEISENBANKEN,ATM,VOLKSBANK HILDESHEIMER BÖRDE,5798
10091,VOLKS- UND RAIFFEISENBANKEN,ATM,VOLKSBANK HOCHRHEIN,5799
10091,VOLKS- UND RAIFFEISENBANKEN,ATM,VOLKSBANK HOHENZOLLERN,4700
10091,VOLKS- UND RAIFFEISENBANKEN,ATM,VOLKSBANK HORB-FREUDENSTADT,5800
10091,VOLKS- UND RAIFFEISENBANKEN,ATM,VOLKSBANK HUNSRÜCK-NAHE,5551
10091,VOLKS- UND RAIFFEISENBANKEN,ATM,VOLKSBANK IM HARZ,5801
10091,VOLKS- UND RAIFFEISENBANKEN,ATM,VOLKSBANK IM MÄRKISCHEN KREIS,5552
10091,VOLKS- UND RAIFFEISENBANKEN,ATM,VOLKSBANK IN SCHAUMBURG,5553
10091,VOLKS- UND RAIFFEISENBANKEN,ATM,VOLKSBANK JEVER,5802
10091,VOLKS- UND RAIFFEISENBANKEN,ATM,VOLKSBANK KARLSRUHE,4858
10091,VOLKS- UND RAIFFEISENBANKEN,ATM,VOLKSBANK KINZIGTAL,5803
10091,VOLKS- UND RAIFFEISENBANKEN,ATM,VOLKSBANK KIRCHHEIM-NÜRTINGEN,5554
10091,VOLKS- UND RAIFFEISENBANKEN,ATM,VOLKSBANK KLEVERLAND,5804
10091,VOLKS- UND RAIFFEISENBANKEN,ATM,VOLKSBANK KOBLENZ MITTELRHEIN,5805
10091,VOLKS- UND RAIFFEISENBANKEN,ATM,VOLKSBANK KONSTANZ,5555
10091,VOLKS- UND RAIFFEISENBANKEN,ATM,VOLKSBANK KREFELD,5806
10091,VOLKS- UND RAIFFEISENBANKEN,ATM,VOLKSBANK KUR-UND RHEINPFALZ,5556
10091,VOLKS- UND RAIFFEISENBANKEN,ATM,VOLKSBANK LAHR,5557
10091,VOLKS- UND RAIFFEISENBANKEN,ATM,VOLKSBANK LAUPHEIM,5807
10091,VOLKS- UND RAIFFEISENBANKEN,ATM,VOLKSBANK LEIPZIG,5808
10091,VOLKS- UND RAIFFEISENBANKEN,ATM,VOLKSBANK LINGEN,5809
10091,VOLKS- UND RAIFFEISENBANKEN,ATM,VOLKSBANK LÖBAU-ZITTAU,5810
10091,VOLKS- UND RAIFFEISENBANKEN,ATM,VOLKSBANK LÜBBECKER LAND,5558
10091,VOLKS- UND RAIFFEISENBANKEN,ATM,VOLKSBANK LUDWIGSBURG,4859
10091,VOLKS- UND RAIFFEISENBANKEN,ATM,VOLKSBANK LÜNEBURGER HEIDE,5559
10091,VOLKS- UND RAIFFEISENBANKEN,ATM,VOLKSBANK MAIN-TAUBER,5560
10091,VOLKS- UND RAIFFEISENBANKEN,ATM,VOLKSBANK MARL-RECKLINGHAUSEN,5811
10091,VOLKS- UND RAIFFEISENBANKEN,ATM,VOLKSBANK METZINGEN-BAD URACH,5812
10091,VOLKS- UND RAIFFEISENBANKEN,ATM,VOLKSBANK MINDEN-HILLE-PORTA,5561
10091,VOLKS- UND RAIFFEISENBANKEN,ATM,VOLKSBANK MITTELHESSEN,5562
10091,VOLKS- UND RAIFFEISENBANKEN,ATM,VOLKSBANK MÖNCHENGLADBACH,5813
10091,VOLKS- UND RAIFFEISENBANKEN,ATM,VOLKSBANK MOSBACH,5563
10091,VOLKS- UND RAIFFEISENBANKEN,ATM,VOLKSBANK MÜNSINGEN,5564
10091,VOLKS- UND RAIFFEISENBANKEN,ATM,VOLKSBANK MÜNSTER,5814
10091,VOLKS- UND RAIFFEISENBANKEN,ATM,VOLKSBANK NAHETAL,4860
10091,VOLKS- UND RAIFFEISENBANKEN,ATM,VOLKSBANK NECKARTAL,5565
10091,VOLKS- UND RAIFFEISENBANKEN,ATM,VOLKSBANK NEUNKIRCHEN,5815
10091,VOLKS- UND RAIFFEISENBANKEN,ATM,VOLKSBANK NIEDERRHEIN,5816
10091,VOLKS- UND RAIFFEISENBANKEN,ATM,VOLKSBANK NORDHARZ,5817
10091,VOLKS- UND RAIFFEISENBANKEN,ATM,VOLKSBANK NORDHEIDE,5566
10091,VOLKS- UND RAIFFEISENBANKEN,ATM,VOLKSBANK OBERBERG,5567
10091,VOLKS- UND RAIFFEISENBANKEN,ATM,VOLKSBANK ODENWALD,5568
10091,VOLKS- UND RAIFFEISENBANKEN,ATM,VOLKSBANK OFFENBURG,5818
10091,VOLKS- UND RAIFFEISENBANKEN,ATM,VOLKSBANK OSNABRÜCK,5819
10091,VOLKS- UND RAIFFEISENBANKEN,ATM,VOLKSBANK PADERBORN-HÖXTER-DETMOLD,4861
10091,VOLKS- UND RAIFFEISENBANKEN,ATM,VOLKSBANK PEINE,5820
10091,VOLKS- UND RAIFFEISENBANKEN,ATM,VOLKSBANK RAIFFEISENBANK DACHAU,5569
10091,VOLKS- UND RAIFFEISENBANKEN,ATM,VOLKSBANK RAIFFEISENBANK ITZEHOE,5570
10091,VOLKS- UND RAIFFEISENBANKEN,ATM,VOLKSBANK RAIFFEISENBANK WÜRZBURG,5608
10091,VOLKS- UND RAIFFEISENBANKEN,ATM,VOLKSBANK REMS,4701
10091,VOLKS- UND RAIFFEISENBANKEN,ATM,VOLKSBANK REMSCHEID-SOLINGEN,5821
10091,VOLKS- UND RAIFFEISENBANKEN,ATM,VOLKSBANK REUTLINGEN,5822
10091,VOLKS- UND RAIFFEISENBANKEN,ATM,VOLKSBANK RHEINAHREIFEL,5571
10091,VOLKS- UND RAIFFEISENBANKEN,ATM,VOLKSBANK RHEIN-LIPPE,5572
10091,VOLKS- UND RAIFFEISENBANKEN,ATM,VOLKSBANK RHEIN-NAHE-HUNSRÜCK,5573
10091,VOLKS- UND RAIFFEISENBANKEN,ATM,VOLKSBANK RHEIN-RUHR,5574
10091,VOLKS- UND RAIFFEISENBANKEN,ATM,VOLKSBANK RHEIN-WEHRA,5823
10091,VOLKS- UND RAIFFEISENBANKEN,ATM,VOLKSBANK RHEIN-WUPPER,5824
10091,VOLKS- UND RAIFFEISENBANKEN,ATM,VOLKSBANK RUHR MITTE,5575
10091,VOLKS- UND RAIFFEISENBANKEN,ATM,VOLKSBANK SAARPFALZ,5825
10091,VOLKS- UND RAIFFEISENBANKEN,ATM,VOLKSBANK SAUERLAND,5576
10091,VOLKS- UND RAIFFEISENBANKEN,ATM,VOLKSBANK SCHWARZWALD-NECKAR,5826
10091,VOLKS- UND RAIFFEISENBANKEN,ATM,VOLKSBANK SOLLING,5827
10091,VOLKS- UND RAIFFEISENBANKEN,ATM,VOLKSBANK STORMARN,5828
10091,VOLKS- UND RAIFFEISENBANKEN,ATM,VOLKSBANK SÜD-EMSLAND,5829
10091,VOLKS- UND RAIFFEISENBANKEN,ATM,VOLKSBANK SÜDHEIDE,5577
10091,VOLKS- UND RAIFFEISENBANKEN,ATM,VOLKSBANK SULINGEN,5830
10091,VOLKS- UND RAIFFEISENBANKEN,ATM,VOLKSBANK TECKLENBURGER LAND,5578
10091,VOLKS- UND RAIFFEISENBANKEN,ATM,VOLKSBANK TRIER,5579
10091,VOLKS- UND RAIFFEISENBANKEN,ATM,VOLKSBANK UELZEN-SALZWEDEL,5831
10091,VOLKS- UND RAIFFEISENBANKEN,ATM,VOLKSBANK UNNA,5832
10091,VOLKS- UND RAIFFEISENBANKEN,ATM,VOLKSBANK VERDEN,5833
10091,VOLKS- UND RAIFFEISENBANKEN,ATM,VOLKSBANK VOGTLAND,5834
10091,VOLKS- UND RAIFFEISENBANKEN,ATM,VOLKSBANK WARBURGER LAND,5835
10091,VOLKS- UND RAIFFEISENBANKEN,ATM,VOLKSBANK WENDEN-DROLSHAGEN,5836
10091,VOLKS- UND RAIFFEISENBANKEN,ATM,VOLKSBANK WESERBERGLAND,5837
10091,VOLKS- UND RAIFFEISENBANKEN,ATM,VOLKSBANK WIESLOCH,5580
10091,VOLKS- UND RAIFFEISENBANKEN,ATM,VOLKSBANK WITTINGEN-KLÖTZE,5838
10091,VOLKS- UND RAIFFEISENBANKEN,ATM,VOLKSBANK WOLFENBÜTTEL-SALZGITTER,5839
10091,VOLKS- UND RAIFFEISENBANKEN,ATM,VOLKSBANKEN RAIFFEISENBANKEN,3736
10091,VOLKS- UND RAIFFEISENBANKEN,ATM,VOLKSBANK-RAIFFEISENBANK AMBERG,5840
10091,VOLKS- UND RAIFFEISENBANKEN,ATM,VOLKSBANK-RAIFFEISENBANK DÖBELN,5841
10091,VOLKS- UND RAIFFEISENBANKEN,ATM,VOLKS-UND RAIFFEISENBANK PRIGNITZ,5842
10091,VOLKS- UND RAIFFEISENBANKEN,ATM,VOLKS-UND RAIFFEISENBANK WISMAR,5843
10091,VOLKS- UND RAIFFEISENBANKEN,ATM,VR BANK BAMBERG,5581
10091,VOLKS- UND RAIFFEISENBANKEN,ATM,VR BANK BIEDENKOPF-GLADENBACH,5582
10091,VOLKS- UND RAIFFEISENBANKEN,ATM,VR BANK DINKELSBÜHL,5583
10091,VOLKS- UND RAIFFEISENBANKEN,ATM,VR BANK FLENSBURG-SCHLESWIG,5844
10091,VOLKS- UND RAIFFEISENBANKEN,ATM,VR BANK HESSENLAND,5584
10091,VOLKS- UND RAIFFEISENBANKEN,ATM,VR BANK HOF,4863
10091,VOLKS- UND RAIFFEISENBANKEN,ATM,VR BANK IM ENZKREIS,5845
10091,VOLKS- UND RAIFFEISENBANKEN,ATM,VR BANK KAUFBEUREN-OSTALLGÄU,5585
10091,VOLKS- UND RAIFFEISENBANKEN,ATM,VR BANK KITZINGEN,5846
10091,VOLKS- UND RAIFFEISENBANKEN,ATM,VR BANK LAUSITZ,5847
10091,VOLKS- UND RAIFFEISENBANKEN,ATM,VR BANK MAIN-KINZIG-BÜDINGEN,5586
10091,VOLKS- UND RAIFFEISENBANKEN,ATM,VR BANK MITTELHAARDT,5848
10091,VOLKS- UND RAIFFEISENBANKEN,ATM,VR BANK MÜNCHEN LAND,5849
10091,VOLKS- UND RAIFFEISENBANKEN,ATM,VR BANK NIEBÜLL,5850
10091,VOLKS- UND RAIFFEISENBANKEN,ATM,VR BANK NÜRNBERG,5851
10091,VOLKS- UND RAIFFEISENBANKEN,ATM,VR BANK OSTHOLSTEIN NORD-PLÖN,5852
10091,VOLKS- UND RAIFFEISENBANKEN,ATM,VR BANK PINNEBERG,5587
10091,VOLKS- UND RAIFFEISENBANKEN,ATM,VR BANK RHEIN-MOSEL,5853
10091,VOLKS- UND RAIFFEISENBANKEN,ATM,VR BANK RHEIN-NECKAR,4864
10091,VOLKS- UND RAIFFEISENBANKEN,ATM,VR BANK ROSENHEIM-CHIEMSEE,5588
10091,VOLKS- UND RAIFFEISENBANKEN,ATM,VR BANK SAARPFALZ,5854
10091,VOLKS- UND RAIFFEISENBANKEN,ATM,VR BANK SCHWÄBISCH HALL-CRAILSHEIM,5589
10091,VOLKS- UND RAIFFEISENBANKEN,ATM,VR BANK SÜDLICHE WEINSTRASSE,5855
10091,VOLKS- UND RAIFFEISENBANKEN,ATM,VR BANK SÜDPFALZ,5590
10091,VOLKS- UND RAIFFEISENBANKEN,ATM,VR BANK SÜDTHÜRINGEN,5856
10091,VOLKS- UND RAIFFEISENBANKEN,ATM,VR BANK SÜDWESTPFALZ,5857
10091,VOLKS- UND RAIFFEISENBANKEN,ATM,VR BANK UNTERTAUNUS,5858
10091,VOLKS- UND RAIFFEISENBANKEN,ATM,VR BANK WESTTHÜRINGEN,5859
10091,VOLKS- UND RAIFFEISENBANKEN,ATM,VR GENOSSENSCHAFTSBANK FULDA,4703
10091,VOLKS- UND RAIFFEISENBANKEN,ATM,VR MEINE RAIFFEISENBANK,5860
10091,VOLKS- UND RAIFFEISENBANKEN,ATM,VR-BANK AALEN,5591
10091,VOLKS- UND RAIFFEISENBANKEN,ATM,VR-BANK ALB,5861
10091,VOLKS- UND RAIFFEISENBANKEN,ATM,VR-BANK ALTENBURGER LAND,5862
10091,VOLKS- UND RAIFFEISENBANKEN,ATM,VR-BANK ASPERG-MARKGRÖNINGEN,5863
10091,VOLKS- UND RAIFFEISENBANKEN,ATM,VR-BANK B.GLADBACH-OVERATH-RÖSRATH,5864
10091,VOLKS- UND RAIFFEISENBANKEN,ATM,VR-BANK BAD HERSFELD-ROTENBURG,5865
10091,VOLKS- UND RAIFFEISENBANKEN,ATM,VR-BANK BAD KISSINGEN-BAD BRÜCKENAU,5592
10091,VOLKS- UND RAIFFEISENBANKEN,ATM,VR-BANK BAD SALZUNGEN SCHMALKALDEN,5866
10091,VOLKS- UND RAIFFEISENBANKEN,ATM,VR-BANK BAYREUTH,5593
10091,VOLKS- UND RAIFFEISENBANKEN,ATM,VR-BANK BONN,5867
10091,VOLKS- UND RAIFFEISENBANKEN,ATM,VR-BANK COBURG,5594
10091,VOLKS- UND RAIFFEISENBANKEN,ATM,VR-BANK ELLWANGEN,5868
10091,VOLKS- UND RAIFFEISENBANKEN,ATM,VR-BANK FICHTELGEBIRGE,5869
10091,VOLKS- UND RAIFFEISENBANKEN,ATM,VR-BANK FÜRSTENFELDBRUCK,5595
10091,VOLKS- UND RAIFFEISENBANKEN,ATM,VR-BANK FÜRSTENWALDE SEELOW WRIEZEN,5870
10091,VOLKS- UND RAIFFEISENBANKEN,ATM,VR-BANK GEROLZHOFEN,5871
10091,VOLKS- UND RAIFFEISENBANKEN,ATM,VR-BANK HUNSRÜCK-MOSEL,5872
10091,VOLKS- UND RAIFFEISENBANKEN,ATM,VR-BANK IM KREIS RENDSBURG,5873
10091,VOLKS- UND RAIFFEISENBANKEN,ATM,VR-BANK IN MITTELBADEN,5874
10091,VOLKS- UND RAIFFEISENBANKEN,ATM,VR-BANK LANDAU,5875
10091,VOLKS- UND RAIFFEISENBANKEN,ATM,VR-BANK LECH-ZUSAM,5596
10091,VOLKS- UND RAIFFEISENBANKEN,ATM,VR-BANK LKR. GARMISCH-PARTENKIRCHEN,5876
10091,VOLKS- UND RAIFFEISENBANKEN,ATM,VR-BANK MANGFALLTAL-ROSENHEIM,5597
10091,VOLKS- UND RAIFFEISENBANKEN,ATM,VR-BANK MEMMINGEN,5598
10091,VOLKS- UND RAIFFEISENBANKEN,ATM,VR-BANK NEU-ULM/WEISSENHORN,5877
10091,VOLKS- UND RAIFFEISENBANKEN,ATM,VR-BANK NEUWIED-LINZ,5878
10091,VOLKS- UND RAIFFEISENBANKEN,ATM,VR-BANK NIEDERSCHLESIEN,5879
10091,VOLKS- UND RAIFFEISENBANKEN,ATM,VR-BANK NORDEIFEL,5880
10091,VOLKS- UND RAIFFEISENBANKEN,ATM,VR-BANK NORDRHÖN,5881
10091,VOLKS- UND RAIFFEISENBANKEN,ATM,VR-BANK OBERBAYERN SÜDOST,5599
10091,VOLKS- UND RAIFFEISENBANKEN,ATM,VR-BANK PASSAU,5882
10091,VOLKS- UND RAIFFEISENBANKEN,ATM,VR-BANK RAIFFEISENBANK BAYERN MITTE,5600
10091,VOLKS- UND RAIFFEISENBANKEN,ATM,VR-BANK RHEIN-ERFT,5883
10091,VOLKS- UND RAIFFEISENBANKEN,ATM,VR-BANK RHEIN-SIEG,5601
10091,VOLKS- UND RAIFFEISENBANKEN,ATM,VR-BANK RHÖN-GRABFELD,5884
10091,VOLKS- UND RAIFFEISENBANKEN,ATM,VR-BANK ROTHENBURG O. D. TBR.,5885
10091,VOLKS- UND RAIFFEISENBANKEN,ATM,VR-BANK ROTTAL-INN,5602
10091,VOLKS- UND RAIFFEISENBANKEN,ATM,VR-BANK STROMBERG-NECKAR,5886
10091,VOLKS- UND RAIFFEISENBANKEN,ATM,VR-BANK TAUFKIRCHEN-DORFEN,5887
10091,VOLKS- UND RAIFFEISENBANKEN,ATM,VR-BANK UCKERMARK-RANDOW,5888
10091,VOLKS- UND RAIFFEISENBANKEN,ATM,VR-BANK UFFENHEIM-NEUSTADT,5603
10091,VOLKS- UND RAIFFEISENBANKEN,ATM,VR-BANK VILSBIBURG,5889
10091,VOLKS- UND RAIFFEISENBANKEN,ATM,VR-BANK WERRA-MEISSNER,5890
10091,VOLKS- UND RAIFFEISENBANKEN,ATM,VR-BANK WESTMÜNSTERLAND,5604
10091,VOLKS- UND RAIFFEISENBANKEN,ATM,VR-BANK WESTPFALZ,5605
10091,VOLKS- UND RAIFFEISENBANKEN,ATM,V-UND RB SAALE-UNSTRUT,5891
10091,VOLKS- UND RAIFFEISENBANKEN,ATM,WALDECKER BANK,5606
10091,VOLKS- UND RAIFFEISENBANKEN,ATM,WESTERWALD BANK,5607
10091,VOLKS- UND RAIFFEISENBANKEN,ATM,WIESBADENER VOLKSBANK,4865
10091,VOLKS- UND RAIFFEISENBANKEN,BANK,AACHENER BANK,2128
10091,VOLKS- UND RAIFFEISENBANKEN,BANK,AUGUSTA-BANK,5462
10091,VOLKS- UND RAIFFEISENBANKEN,BANK,BANK 1 SAAR,2224
10091,VOLKS- UND RAIFFEISENBANKEN,BANK,BBBANK,2231
10091,VOLKS- UND RAIFFEISENBANKEN,BANK,BERLINER VOLKSBANK,4644
10091,VOLKS- UND RAIFFEISENBANKEN,BANK,BIELEFELDER VOLKSBANK,4824
10091,VOLKS- UND RAIFFEISENBANKEN,BANK,BRANDENBURGER BANK,5610
10091,VOLKS- UND RAIFFEISENBANKEN,BANK,BREMISCHE VOLKSBANK,5611
10091,VOLKS- UND RAIFFEISENBANKEN,BANK,CREDIT-UND VOLKSBANK,5612
10091,VOLKS- UND RAIFFEISENBANKEN,BANK,DEUTSCHE APOTHEKER- UND ÄRZTEBANK,4825
10091,VOLKS- UND RAIFFEISENBANKEN,BANK,DITHMARSCHER VR-BANK,5613
10091,VOLKS- UND RAIFFEISENBANKEN,BANK,DORTMUNDER VOLKSBANK,5463
10091,VOLKS- UND RAIFFEISENBANKEN,BANK,DRESDNER VOLKSBANK RAIFFEISENBANK,5614
10091,VOLKS- UND RAIFFEISENBANKEN,BANK,ECKERNFÖRDER BANK,5615
10091,VOLKS- UND RAIFFEISENBANKEN,BANK,EDEKABANK,5464
10091,VOLKS- UND RAIFFEISENBANKEN,BANK,EHINGER VOLKSBANK,5465
10091,VOLKS- UND RAIFFEISENBANKEN,BANK,EMSLÄNDISCHE VOLKSBANK,5616
10091,VOLKS- UND RAIFFEISENBANKEN,BANK,ENZTALBANK,5617
10091,VOLKS- UND RAIFFEISENBANKEN,BANK,ERFURTER BANK,5618
10091,VOLKS- UND RAIFFEISENBANKEN,BANK,EVANGELISCHE KREDITGENOSSENSCHAFT,5619
10091,VOLKS- UND RAIFFEISENBANKEN,BANK,FRANKENBERGER BANK,5620
10091,VOLKS- UND RAIFFEISENBANKEN,BANK,FRANKFURTER VOLKSBANK,4647
10091,VOLKS- UND RAIFFEISENBANKEN,BANK,FREIBERGER BANK,5621
10091,VOLKS- UND RAIFFEISENBANKEN,BANK,FREISINGER BANK,5622
10091,VOLKS- UND RAIFFEISENBANKEN,BANK,GENO BANK ESSEN,5466
